Address,Team,ban_1,ban_2,ban_3,ban_4,ban_5
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/230678?gameHash=e53616434c78863c,blueBans,Leblanc,Thresh,Elise,Braum,TahmKench
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/230687?gameHash=ad4312d8bfb8243b,blueBans,Galio,Khazix,Ashe,Fiora,Renekton
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/230697?gameHash=e7cdcafddabf59a2,blueBans,Fiora,Sejuani,Kennen,Warwick,Nocturne
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/230710?gameHash=7526f2a654712adf,blueBans,Galio,Shen,Gragas,Brand,Alistar
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/220708?gameHash=ee54684de45ea58f,blueBans,Renekton,RekSai,Thresh,Blitzcrank,Zyra
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/230749?gameHash=eaf01f1e999ade77,blueBans,Leblanc,Taliyah,Thresh,Braum,Morgana
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/230761?gameHash=7dffbac1e64b86a4,blueBans,Fiora,Galio,Shen,Rakan,Jhin
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/230770?gameHash=e9c5b4f11167b1b2,blueBans,Gragas,Cassiopeia,Thresh,Blitzcrank,Alistar
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/230779?gameHash=3120099263d6148c,blueBans,Gragas,Shen,Galio,Ashe,Varus
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/230786?gameHash=3b960e15f295127e,blueBans,Shen,Gragas,RekSai,Ashe,Jhin
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/240263?gameHash=dfb7171296d74fe6,blueBans,Thresh,Gnar,Caitlyn,Taliyah,Rakan
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/240276?gameHash=0db5b82990b4cce0,blueBans,Thresh,Leblanc,Nidalee,Orianna,Syndra
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/240283?gameHash=cd54ed1dff54ca28,blueBans,Kennen,Thresh,Rakan,Anivia,Corki
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/240293?gameHash=16c6197309f15945,blueBans,Jhin,RekSai,Elise,Karma,Kassadin
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/240305?gameHash=2e86b567c0231e3a,blueBans,Leblanc,RekSai,Renekton,Jhin,Thresh
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/240314?gameHash=057d39537d9b456e,blueBans,Kalista,Camille,Blitzcrank,Fiora,Leblanc
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/250351?gameHash=47c0981795c1b040,blueBans,Thresh,Kalista,Zac,Varus,Ashe
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/250370?gameHash=202e5f8f554c805d,blueBans,Gragas,Kalista,RekSai,Orianna,Cassiopeia
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/250376?gameHash=bf04b3445a788fe4,blueBans,Jayce,Thresh,Jax,Fiora,Jhin
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/250388?gameHash=02b5fb5fd9a72860,blueBans,Fiora,Camille,Zac,Rakan,Shen
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/240371?gameHash=438f7b338e96ca82,blueBans,Rakan,Cassiopeia,Jhin,Kled,JarvanIV
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/240378?gameHash=4653fdfdbec7307e,blueBans,Fiora,Taliyah,Zilean,Braum,Thresh
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/260209?gameHash=3f5dd69b6f93494d,blueBans,Rakan,Kled,Caitlyn,Lucian,Leblanc
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/260212?gameHash=1583f915bf078d1a,blueBans,Gragas,Chogath,Leblanc,Gnar,Renekton
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/260219?gameHash=10cc9b3db1bb77db,blueBans,Sejuani,Maokai,Elise,Kalista,Shen
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/260225?gameHash=368f7f9373ca8164,blueBans,Sejuani,Thresh,Caitlyn,TahmKench,Alistar
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/260243?gameHash=ffe0cc84abcc98df,blueBans,Jayce,Gragas,Kalista,Jax,RekSai
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/260252?gameHash=be59f59a1e678814,blueBans,Jayce,Sejuani,Elise,TahmKench,Rumble
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/260258?gameHash=94a4e4c8c21ec53b,blueBans,Renekton,Sejuani,Elise,Gnar,Jax
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/260268?gameHash=ba6ef9b359db58b8,blueBans,Shen,RekSai,Blitzcrank,Galio,Cassiopeia
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/260275?gameHash=ac3614187ceb1b1b,blueBans,Kayn,Jax,Sejuani,Orianna,Jayce
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/260286?gameHash=3e578ee6323c590a,blueBans,Elise,Chogath,Taliyah,RekSai,Nidalee
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/260293?gameHash=1cb58f05c49a8cbb,blueBans,Leblanc,Thresh,Chogath,Blitzcrank,Alistar
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/260302?gameHash=9c0d977b1ee93dc3,blueBans,Zilean,Taliyah,Rakan,MissFortune,Ashe
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/270434?gameHash=a640f44486f1cda4,blueBans,Jayce,Gragas,Leblanc,Gnar,Lucian
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/270436?gameHash=62c325ffda6d2c6f,blueBans,Leblanc,Sejuani,Shen,Orianna,Syndra
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/270442?gameHash=17a2ead2939dbf35,blueBans,Sejuani,Rakan,Swain,Kled,Braum
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/270448?gameHash=0a37e0f2837bf826,blueBans,Gragas,Kalista,Blitzcrank,JarvanIV,Leblanc
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/270458?gameHash=0ccac238169eeafa,blueBans,Sejuani,Rakan,Anivia,Jhin,Sivir
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/270465?gameHash=c60542fa271a353c,blueBans,Kayn,Sejuani,Elise,Cassiopeia,Gnar
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/270478?gameHash=72bb65e961a0524c,blueBans,Orianna,Rakan,Taliyah,Braum,Trundle
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/270488?gameHash=fe6ff193d112b574,blueBans,Taliyah,Jayce,Gragas,Jax,Lucian
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/280122?gameHash=09f5da7832f632ca,blueBans,Leblanc,Chogath,Gnar,Braum,Renekton
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/280138?gameHash=304c44303a359f9e,blueBans,Sejuani,Kalista,Zac,Sivir,Gnar
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/280141?gameHash=c7aa54e325e3e26b,blueBans,Zilean,Taliyah,Maokai,Janna,Alistar
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/280155?gameHash=9c82387ee52a377b,blueBans,Leblanc,Elise,Maokai,Xayah,Kalista
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/310185?gameHash=17495bb9f54d4e03,blueBans,Kalista,Rakan,Maokai,Blitzcrank,Alistar
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/310189?gameHash=97902bcec7a0db57,blueBans,Elise,Morgana,Gnar,KogMaw,Taliyah
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/310190?gameHash=943820bc81626dd9,blueBans,Thresh,JarvanIV,Maokai,Blitzcrank,Brand
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/310213?gameHash=09c30071ff140d9e,blueBans,Elise,Morgana,Gnar,Janna,Taliyah
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/310241?gameHash=7f6a6366819c6e0d,blueBans,Camille,Rakan,Kalista,Orianna,Maokai
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/300300?gameHash=94775f0d6d642747,blueBans,Elise,Thresh,Gragas,Leblanc,JarvanIV
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/300302?gameHash=f56875b6b338c0d7,blueBans,Camille,Rakan,Kalista,Janna,Alistar
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/310504?gameHash=bb74d900ce5e3614,blueBans,Kalista,Rakan,Alistar,Orianna,Syndra
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/310512?gameHash=d9fa27dc332e6f6b,blueBans,Kalista,Rakan,Alistar,Shen,Orianna
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/310513?gameHash=b8523f4ca1b5be17,blueBans,Kalista,Rakan,Alistar,Shen,Orianna
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/310514?gameHash=4fa743d92797e0bb,blueBans,Kalista,Rakan,Alistar,Orianna,Syndra
http://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/310515?gameHash=c1f77f2ea1dd3e33,blueBans,Elise,Gnar,Anivia,Vladimir,Cassiopeia
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430019?gameHash=a5e39c76a8e91ba9,blueBans,Yasuo,Kassadin,Alistar,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430033?gameHash=38d0c21c36bbe3b7,blueBans,Nidalee,Kayle,Aatrox,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430034?gameHash=ca08d521c6d58a71,blueBans,Twitch,TwistedFate,Zed,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430040?gameHash=769070832a4f97b4,blueBans,Fizz,Rengar,Maokai,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430047?gameHash=763613ed628ef784,blueBans,Fizz,Lucian,Zed,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430058?gameHash=21b6483ca5e180d2,blueBans,Maokai,Nidalee,Alistar,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000420071?gameHash=f3e5de0be10ab461,blueBans,Nidalee,Aatrox,Maokai,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000420074?gameHash=f6b6f9c9fd979b7e,blueBans,Nidalee,Alistar,Syndra,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000420080?gameHash=8f9d5507931d097d,blueBans,Nidalee,Aatrox,Maokai,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430107?gameHash=83e91c801f3f3a48,blueBans,Yasuo,Zilean,Tristana,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430112?gameHash=75d648c8fcb1ce65,blueBans,Nidalee,Zilean,Syndra,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430120?gameHash=001f50c8547e2e73,blueBans,Fizz,LeeSin,TwistedFate,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430136?gameHash=f7c0ebd0bfd08951,blueBans,Nidalee,Lucian,Thresh,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430139?gameHash=489001b07807b3c8,blueBans,Zilean,Lucian,Ryze,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000420135?gameHash=ea2728ef2e395332,blueBans,Zilean,Alistar,Yasuo,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000420142?gameHash=e8542232660343aa,blueBans,Nami,Janna,Rumble,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000420149?gameHash=08834a307e2499fd,blueBans,Rengar,Orianna,Maokai,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430162?gameHash=6b614286a114bfce,blueBans,Zilean,Nami,Syndra,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000440012?gameHash=30dcd0465e8a2781,blueBans,Rengar,Zilean,Lucian,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000440016?gameHash=9c8de02fec206831,blueBans,Alistar,Zilean,Ryze,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000440023?gameHash=02026af18269d92c,blueBans,Maokai,Nidalee,Alistar,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000440032?gameHash=f7a3cd5e2e514991,blueBans,Alistar,Zilean,Ryze,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000440053?gameHash=2cc2da31d9018367,blueBans,Zed,Tristana,Ryze,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000440054?gameHash=5b8afe9680af92dd,blueBans,Zilean,Rengar,Thresh,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000450045?gameHash=b53089e9f1bb2f21,blueBans,Fizz,TwistedFate,Thresh,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000360176?gameHash=a19ca47965f53588,blueBans,LeeSin,Irelia,Ryze,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000360187?gameHash=62b59a4aec671577,blueBans,Jinx,Maokai,Zilean,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000360191?gameHash=c42398912e09c771,blueBans,Zilean,Alistar,Ryze,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000360205?gameHash=e5ba06b311e1856a,blueBans,Ryze,LeeSin,Maokai,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000360219?gameHash=bb6b0f7460742ec3,blueBans,Twitch,Rengar,Maokai,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000360222?gameHash=b22d0f3f1ba2f0d0,blueBans,Kayle,Maokai,Khazix,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000370225?gameHash=f609b5ef7c4a50cf,blueBans,Fizz,Maokai,Ryze,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000370226?gameHash=40d44df44e1eaabe,blueBans,Zilean,Alistar,Maokai,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000370236?gameHash=67fedbcb4daca680,blueBans,Maokai,Syndra,,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000370246?gameHash=991e4f31f71ef318,blueBans,Rumble,Alistar,Gragas,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000370262?gameHash=befbc8f54bc079dc,blueBans,Syndra,Jinx,Maokai,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000370271?gameHash=383b4d85831c4d03,blueBans,Alistar,Zilean,Nami,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000370301?gameHash=39c37f95d85ba771,blueBans,Yasuo,Irelia,Zilean,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000370304?gameHash=5c2601d781d8429c,blueBans,Rumble,Syndra,Maokai,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000370313?gameHash=3d7a10dba7f8abdf,blueBans,Irelia,Syndra,Khazix,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000370317?gameHash=529a01b62c74bf87,blueBans,Thresh,Zed,Janna,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000370321?gameHash=f46c81f7c973c799,blueBans,Alistar,Thresh,Ryze,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000370325?gameHash=de8a115122a31ad8,blueBans,Nidalee,Thresh,Zed,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000360381?gameHash=22ae99f7de3f3941,blueBans,Zed,Maokai,Rumble,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000360390?gameHash=2ea7c2ed43e73130,blueBans,Zed,Yasuo,LeeSin,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000360397?gameHash=f465da624f61adda,blueBans,LeeSin,Maokai,Irelia,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000360408?gameHash=fe5036b02cdae521,blueBans,Twitch,Yasuo,Khazix,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000360417?gameHash=33754e5060541a7e,blueBans,Thresh,LeeSin,Ryze,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000360424?gameHash=b13df21c2366d5a8,blueBans,Twitch,JarvanIV,Rumble,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000360430?gameHash=fdeb1723487548af,blueBans,Rumble,Syndra,Alistar,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000460050?gameHash=e8967945927e1b02,blueBans,Orianna,LeeSin,Rumble,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000460053?gameHash=f7d3d6ed52703032,blueBans,Zilean,Rumble,Thresh,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000460054?gameHash=6f016a75919e5277,blueBans,Orianna,LeeSin,Rumble,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000460055?gameHash=6457519157620ac4,blueBans,Zilean,Rumble,Ryze,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000470064?gameHash=0c16aabec2ec129b,blueBans,Zed,Alistar,Maokai,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000470071?gameHash=0983b061a3de0700,blueBans,Yasuo,LeeSin,Ryze,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000470072?gameHash=cf603a299680d115,blueBans,Lucian,Alistar,Thresh,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000470074?gameHash=c5cfec2b636837de,blueBans,Thresh,Zed,Ryze,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000460089?gameHash=dcf34273c9cb6afb,blueBans,Maokai,Alistar,Rumble,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000470085?gameHash=c51fc6c0bb6ac33e,blueBans,Rengar,Yasuo,Fizz,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000470086?gameHash=dd8e86b35b1b295f,blueBans,Maokai,Alistar,Khazix,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000470087?gameHash=411318a8d5708ee6,blueBans,Rengar,Yasuo,Janna,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000460091?gameHash=5c92b848e396941d,blueBans,Maokai,Alistar,Lucian,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000470108?gameHash=1beb93d9709f1654,blueBans,Maokai,Jayce,Ryze,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000470111?gameHash=29a21b4ede8f087c,blueBans,Alistar,Lulu,Thresh,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000470112?gameHash=fc969033c284ba1b,blueBans,Irelia,Lucian,Jayce,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000380062?gameHash=b4f6f3cfd9f0f287,blueBans,Tristana,Alistar,Ryze,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000380064?gameHash=4d0d95ff29db44d9,blueBans,Thresh,Rumble,Twitch,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000380065?gameHash=0a41b33180c32724,blueBans,Zilean,Alistar,Jayce,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000380087?gameHash=ab0b714c18e6242c,blueBans,Alistar,Maokai,Janna,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000380094?gameHash=99c3ef0043f3fb35,blueBans,Rengar,Janna,Maokai,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000380097?gameHash=5ea5d935cdc94310,blueBans,Rengar,Janna,Twitch,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000380098?gameHash=eb49e7c51611cb98,blueBans,Alistar,Jayce,TwistedFate,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000480040?gameHash=29446b7fddbc2396,blueBans,Alistar,Zilean,Rumble,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000480046?gameHash=edfe64a5c860a8e8,blueBans,Lucian,LeeSin,Maokai,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000490068?gameHash=c9b0b10cf7f427e9,blueBans,Alistar,Jayce,Zilean,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000480047?gameHash=2780cbe1e60e34e7,blueBans,Lucian,LeeSin,Maokai,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380225?gameHash=622b35311e395719,blueBans,Malphite,Thresh,Kalista,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380241?gameHash=23c53fb7fed21f53,blueBans,Kalista,Yasuo,Gangplank,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380327?gameHash=84db7440d6c8cfed,blueBans,Ashe,Elise,Kalista,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380338?gameHash=c5dde5fe14131bfc,blueBans,Malphite,Darius,TwistedFate,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380474?gameHash=d90ecc8a74124bcf,blueBans,Veigar,Darius,Lulu,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380485?gameHash=749b485fa90b3f23,blueBans,Nidalee,Gangplank,Varus,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380609?gameHash=9dd207ff3ebfd598,blueBans,Ashe,Kennen,Kalista,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380628?gameHash=b8ad4633e53932f5,blueBans,TwistedFate,Azir,Kalista,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380641?gameHash=828ef9a4dd73bd08,blueBans,TwistedFate,Gnar,Lulu,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380656?gameHash=a64b2a83dbdf021f,blueBans,Azir,Elise,Lulu,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380673?gameHash=ee3b8fd05dd64784,blueBans,Nidalee,Morgana,Malphite,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380680?gameHash=935b267f84bbdfff,blueBans,Veigar,Braum,Lulu,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380191?gameHash=43a46f49938bacca,blueBans,Darius,Braum,Vayne,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380203?gameHash=4293e9fffc2f5f2c,blueBans,Ryze,RekSai,Elise,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380399?gameHash=dfe24021d9975ba2,blueBans,Veigar,Morgana,Alistar,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380406?gameHash=ca98e9d72cc98b2b,blueBans,Azir,Lulu,Leblanc,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380458?gameHash=7b6a594109f00d49,blueBans,Fizz,TahmKench,TwistedFate,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380468?gameHash=1a7015554d68c0de,blueBans,Elise,Olaf,Lulu,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001370866?gameHash=90ab8be1855a40a5,blueBans,Azir,Viktor,Yasuo,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001370873?gameHash=7e8976b214b65890,blueBans,Veigar,TahmKench,Azir,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001370890?gameHash=c70ed502e1bc6728,blueBans,Azir,Veigar,TahmKench,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001370892?gameHash=a8b47711a8115b7b,blueBans,Azir,TahmKench,Shen,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001370900?gameHash=e922e5f71bda6fef,blueBans,Jinx,LeeSin,Lulu,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001370906?gameHash=0456e04690de8c6f,blueBans,Fizz,RekSai,Diana,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001370918?gameHash=35e9aabc34c30d56,blueBans,TahmKench,Elise,Fizz,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380209?gameHash=fa1f63f766bc861d,blueBans,Thresh,Mordekaiser,LeeSin,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380216?gameHash=1a31ff26dbd27368,blueBans,Yasuo,Elise,Lulu,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380300?gameHash=f50381543909aae6,blueBans,Fiora,Gangplank,Darius,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380314?gameHash=1bed0ef3797cea08,blueBans,TwistedFate,Elise,Mordekaiser,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380358?gameHash=c27d268ae4429901,blueBans,Alistar,Azir,Elise,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380375?gameHash=1d324001eb90cccd,blueBans,RekSai,Yasuo,Darius,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380717?gameHash=ad8cea8e5379ef59,blueBans,RekSai,Annie,Lulu,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380723?gameHash=06db1353b32f6f1f,blueBans,RekSai,Thresh,TahmKench,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380733?gameHash=c4a94c552a790107,blueBans,Kalista,TwistedFate,RekSai,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380743?gameHash=68c91e4081c59eaa,blueBans,Azir,RekSai,Elise,,
